,filename,text,start,end
1584,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00813.wav,มันไม่ได้มาจากรถ EV นะในช่วงนี้,2362.416,2364.316
1585,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00814.wav,แต่มันมาจากเรื่องของหนี้,2364.316,2366.183
1586,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00815.wav,หนี้เสียที่มันเกิดขึ้น,2366.25,2367.616
1587,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00816.wav,ในระบบสถาบันการเงินมากกว่า ค่ะ,2367.65,2371.216
1588,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00817.wav,ในปีหน้า,2372.083,2373.016
1589,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00818.wav,บริษัทมีความกังวลกับการขายหุ้นกู้หรือไม่,2373.25,2376.816
1590,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00819.wav,คิดว่าไม่มีนะครับ ก็คือ,2377.983,2379.25
1591,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00820.wav,ผมคิดว่า,2380.283,2380.983
1592,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00821.wav,ถ้าเรายังสามารถทําให้นักลงทุนมั่นใจ,2380.983,2384.283
1593,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00822.wav,การดําเนินงานของเราเนี่ยมันคือผลประกอบการมันมีแต่,2385.55,2389.816
1594,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00823.wav,มันมีแต่แต่แต่ที่จะดีขึ้น แล้วก็สองก็คือเราดําเนินการด้วยความรอบคอบระมัดระวังนะครับ แล้วก็ทุกอย่างมันก็จะดีขึ้นในแต่ละควอเตอร์หรือว่าในแต่ละปีนะครับ,2389.816,2401.183
1595,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00824.wav,ผมคิดว่าเรายังน่าจะสามารถที่จะสร้างความเชื่อมั่น,2401.35,2404.25
1596,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00825.wav,ได้ดีในระดับหนึ่ง รวมถึง,2404.95,2406.916
1597,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00826.wav,วัตถุประสงค์ของการใช้เงิน,2408.216,2409.816
1598,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00827.wav,เราก็จะบอกไว้อย่างชัดเจนว่าเรานําเงินมาใช้เพื่อการที่จะขยายนะครับ ขยายสินเชื่อนะครับ หรือว่าขยายไลน์โปรดักส์ขึ้นมาไม่ทางใดก็ทางหนึ่ง,2409.85,2419.05
1599,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00828.wav,ผมคิดว่าตัวเลขทั้งหลายบัญญัติกันอยู่,2419.583,2422.283
1600,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00829.wav,เมื่อปี 2566 ที่ผ่านมา,2423.816,2425.483
1601,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00830.wav,การออกหุ้นกู้ของเราคือยังให้อยู่เฉพาะกลุ่ม,2425.75,2429.483
1602,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00831.wav,เป็นครั้งแรกใช่ไหมครับ ที่เป็นครั้งแรกเราก็ให้เฉพาะกลุ่มที่เป็น,2430.416,2435.283
1603,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00832.wav,สถาบันกับนักลงทุนรัฐรายใหญ่ ใช่ค่ะ,2437.116,2439.783
1604,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00833.wav,ก็ยังไม่ได้อาจจะทดลองตลาดในการขายหุ้นกู้ให้กับประชาชนทั่วไป,2439.916,2447.25
1605,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00834.wav,ก็สําหรับคําถามนะคะ,2450.016,2451.716
1606,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00835.wav,ทั้งหมด 41 คําถามนะคะ,2453.15,2455.183
1607,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00836.wav,ต้องขอขอบคุณมากนะคะ มีคําถามเข้ามามากมายนะคะ,2455.616,2459.75
1608,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00837.wav,บางคําถามก็อาจจะตอบได้,2461.683,2463.716
1609,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00838.wav,อาจจะยัง ยังไม่ชัดเจนบ้างนะครับ อย่างผมเอามอมแอมป์ แต่ผมคิดว่าเดี๋ยว,2463.783,2467.716
1610,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00839.wav,ในช่วงสิ้นปีนะครับ,2468.483,2470.516
1611,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00840.wav,สิ้นไตรมาสที่4,2470.983,2472.15
1612,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00841.wav,แล้วพบกันอีกครั้งหนึ่ง ผมคิดว่าผมจะมีคําตอบที่ชัดเจนมากขึ้นว่า,2472.45,2476.316
1613,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00842.wav,ใน,2476.483,2477.283
1614,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00843.wav,ใน,2477.45,2478.25
1615,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00844.wav,4 ไตรมาสของปีนี้นะครับ เราได้ทําอะไรกันขึ้นมาบ้าง,2478.383,2483.983
1616,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00845.wav,ซึ่งผมก็คิดว่าผมค่อนข้างมั่นใจว่า,2484.15,2486.116
1617,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00846.wav,ว่าผมจะมีคําตอบที่ชัดเจนนะครับ,2486.75,2488.55
1618,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00847.wav,แล้วก็น่าจะเป็น,2488.55,2489.35
1619,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00848.wav,มีตัวเลขที่ดีนะครับ,2490.15,2491.65
1620,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00849.wav,คืออย่างน้อยก็,2491.65,2492.45
1621,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00850.wav,บริษัทก็ยังสามารถที่จะดําเนินการได้,2493.783,2495.75
1622,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00851.wav,ด้วยความมั่นคง,2496.016,2497.55
1623,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00852.wav,ยังสามารถให้ความเชื่อมั่นกับ,2498.383,2499.85
1624,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00853.wav,ทุกคนที่เกี่ยวข้องได้นะครับว่า,2500.25,2502.516
1625,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00854.wav,เรายังดูแลบริษัทให้เดินหน้าต่อไปได้นะครับ,2502.516,2505.35
1626,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00855.wav,บางช่วงมันอาจจะต้องเดินช้าลงบ้างนะครับ,2505.383,2507.916
1627,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00856.wav,เดินช้าลงบ้างนะครับ,2508.05,2509.55
1628,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00857.wav,ในปีนี้ในปีหน้า,2509.55,2510.483
1629,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00858.wav,แต่ผมเชื่อว่า,2510.683,2511.516
1630,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00859.wav,มันยังเป็นก้าวย่างที่มั่นคง,2511.983,2513.283
1631,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00860.wav,รวมถึงมันยังมีโอกาสใหม่ๆ,2513.483,2515.083
1632,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00861.wav,ที่เปิดขึ้นนะครับ,2515.316,2517.116
1633,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00862.wav,ที่เราพยายามจะสร้างโอกาสให้กับกิจการนะครับ,2517.116,2520.45
1634,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00863.wav,ก็ขอว่าใช้เวลาประมาณสักไม่เกิน 3,2522.683,2525.15
1635,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00864.wav,ปีนะครับ,2525.15,2525.683
1636,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00865.wav,จะได้เห็นผลในปีที่ 2,2525.683,2526.783
1637,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00866.wav,ปีที่ 3 จะชัดเจนแล้วว่า,2527.05,2528.683
1638,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00867.wav,น่าจะเป็นอะไรที่คิดว่าคาดหวังได้นะครับกับสิ่งที่เราทํา,2529.783,2533.75
1639,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00868.wav,สําหรับวันนี้ก็ต้องขอขอบคุณ,2535.55,2537.75
1640,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00869.wav,นักลงทุนที่สนใจมาฟัง,2539.816,2541.75
1641,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00870.wav,รายการของเรา,2543.283,2544.083
1642,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00871.wav,ไตรมาสที่ 3,2546.05,2546.816
1643,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00872.wav,จะว่าไปแล้ว,2546.816,2547.45
1644,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00873.wav,มันยังไม่ค่อยมีเรื่องน่าตื่นเต้นเท่าไหร่,2547.45,2548.983
1645,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00874.wav,ใช่,2549.083,2549.883
1646,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00875.wav,เดี๋ยวรอดูไตรมาสที่ 4 ครับ,2550.316,2551.716
1647,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00876.wav,ผมคิดว่าเรามีข่าวดีเตรียมเอาไว้ให้นะ,2552.45,2554.016
1648,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00877.wav,ขอบคุณมากค่ะ โอเคครับ,2555.65,2556.75
1649,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00878.wav,ขอขอบคุณครับ,2556.75,2557.416
1650,Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง/Oppday Q32023 SAK บมจ ศักดิ์สยามลิสซิ่ง_chunk_00879.wav,สวัสดีครับ,2557.416,2558.216
0,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00000.wav,สวัสดีครับ,11.883,12.683
1,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00001.wav,ท่านนักลงทุนและท่านผู้สนใจเข้ารับฟังทุกท่านนะครับ,12.75,16.216
2,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00002.wav,รายงานผลประกอบการของ บริษัท,17.35,18.983
3,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00003.wav,แอดวานซ์ อินโฟร์ เซอร์วิส มหาชน จํากัด,18.983,20.75
4,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00004.wav,ครับ ประจําไตรมาส 3,21.183,22.583
5,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00005.wav,ของปี 2566,22.783,24.55
6,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00006.wav,ครับ,24.716,25.416
7,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00007.wav,วันนี้เรามีท่านผู้บริหาร,25.416,26.883
8,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00008.wav,คุณสมฤทัย ตัณฑะกิตติ,27.283,29.15
9,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00009.wav,หัวหน้าแผนกงานนักลงทุนสัมพันธ์,29.35,31.116
10,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00010.wav,สวัสดีค่ะ,32.016,32.816
11,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00011.wav,และผม ปัณณวัฒน์ ตรีกาลนนท์,33.616,35.45
12,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00012.wav,เจ้าหน้าที่ฝ่ายนักลงทุนสัมพันธ์,35.45,37.116
13,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00013.wav,จะมาร่วมให้ข้อมูลในวันนี้ครับ,37.116,39.15
14,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00014.wav,เพื่อให้ไม่เป็นการเสียเวลาครับเราไปเริ่มที่ตัวคีย์ไฮไลต์ของไตรมาสสามที่ผ่านมากันเลยครับ,41.25,46.516
15,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00015.wav,โดยเริ่มจากตัวภาพรวมเศรษฐกิจไทยในไตรมาสนี้ก่อนครับ,46.55,50.216
16,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00016.wav,เราจะเห็นการฟื้นตัวจากภาคการท่องเที่ยวครับรวมถึงภาคการบริการ,50.316,54.516
17,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00017.wav,ซึ่งเป็นปัจจัยช่วยหนุนเศรษฐกิจไทยในไตรมาสนี้และเสริมกําลังซื้อของผู้บริโภคบางกลุ่ม,54.516,60.25
18,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00018.wav,ภายใต้ปัจจัยลบที่มีอยู่ดั้งเดิมครับ,60.783,63.05
19,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00019.wav,ไม่ว่าจะเป็นเรื่องของสงครามที่เกิดขึ้น,63.05,65.55
20,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00020.wav,หรือว่าปัจจัยลบเกี่ยวกับเศรษฐกิจมหภาค,65.55,68.383
21,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00021.wav,อัตราดอกเบี้ยที่ยังคงอยู่,68.383,69.983
22,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00022.wav,คงตัวอยู่ในระดับสูง,70.05,71.483
23,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00023.wav,ความตึงตัวในตลาดการเงินโลกครับ,71.65,73.883
24,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00024.wav,อย่างไรก็ตาม,74.65,75.45
25,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00025.wav,ais,75.483,76.016
26,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00026.wav,เรายังสามารถเติบโตรายได้ของการให้บริการหลักครับ,76.016,78.816
27,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00027.wav,หรือตัว core service revenue,78.816,80.416
28,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00028.wav,ผ่านกลยุทธ์การโฟกัส,80.75,82.25
29,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00029.wav,ที่กลุ่มลูกค้าที่มีคุณภาพ,82.616,84.116
30,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00030.wav,สามารถสร้างมูลค่าเพิ่มผ่านบริการเสริมต่าง,84.15,86.35
31,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00031.wav,ๆ ทั้งการทํา cost,86.35,88.016
32,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00032.wav,sale up,88.016,88.45
33,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00033.wav,sale ภายใต้การบริการที่มีคุณภาพ,88.45,90.85
34,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00034.wav,เพื่อให้ลูกค้าได้รับประสบการณ์,91.55,92.783
35,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00035.wav,การให้บริการที่ตอบโจทย์มากยิ่งขึ้นครับ,93.316,95.75
36,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00036.wav,โดย ais,96.45,97.116
37,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00037.wav,สามารถเติบโตรายได้จากการให้บริการหลัก,97.116,99.55
38,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00038.wav,ทั้ง 3 ธุรกิจหลักของเราครับ,99.65,101.516
39,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00039.wav,โดยเริ่มต้นที่ธุรกิจบริการโทรศัพท์เคลื่อนที่ครับ,102.85,106.816
40,Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส/Oppday Q32023 ADVANC บมจ แอดวานซ์ อินโฟร์ เซอร์วิส_chunk_00040.wav,สามารถเติบโตผ่านการโฟกัสที่กลุ่มลูกค้าที่มีคุณภาพ,106.816,110.183
