text,start,end
ไม่มีอะไร ลด,2047.242,2048.058
ไม่ใช่,2048.49,2049.402
สมมติเรามีวัตถุดิบ 100 เราก็จะทำได้ 100 โต๊ะ,2050.506,2053.722
อาจจะทำได้เก้าสิบเจ็ดจอด ไม่ได้ทำ,2053.866,2056.047
ได้แค่เก้าสิบสี่จอดไปประมาณนี้เลยครับ,2056.047,2058.426
คิดว่าในประมาณ 3 ประมาณ 4 จะดีขึ้นนะครับ,2059.242,2062.554
ทำไมรายได้,2066.346,2067.93
ส่วนที่เป็นอาหารเสริม,2068.074,2070.138
โฆษณะเพศศักดิ์ถึงได้มียอดแขนลด,2070.858,2073.532
ลงก็ก็ยอมรับว่าเหมือนเหตุผลเรื่องยาว,2073.532,2076.474
หรือตั้งแต่ต้นปีต้นมาเนี่ยเรามีการปรับรักษาออกไปนะครับ,2077.194,2080.506
ก็มีการกระทบอยู่เหมือนกัน เราก็เลย,2081.034,2083.8250000000003
มีการรีวิสิตอยู่ว่าเราจำเป็นที่จะ,2083.8250000000003,2086.8700000000003
ต้องให้โปรโมชั่นอะไรต่างๆเองกลับไป,2086.8700000000003,2089.9150000000004
ในราคาเดิม แต่ว่าเราพยายามที่จะ,2090.442,2092.623
ลดต้นทุนในการผลิตเนี่ย ที่กังวลนะครับ,2092.623,2095.002
อันนี้เราก็คิดว่าในไตรมาส 3-4 เนี่ยน่าจะกลับ,2095.434,2098.746
ร้านขายยานักปัจจุบันเปิดได้กี่สาขาแล้วนะครับ,2101.962,2105.946
เพราะปัจจุบันซ่อที่เพิ่งโชว์ใน,2106.474,2108.6580000000004
สไลด์นี่ Little Walk นั่นในศตา 28,2108.6580000000004,2110.8420000000006
แล้วก็ครึ่งปีหลัง,2112.426,2113.914
ผมว่าครึ่งปีหลังน่าจะเป็น 3 เดือนหลังแล้วครับ,2114.73,2116.89
อันนี้เหลืออย่างแค่สามเดือนเนี่ยก็คิดว่าน่าจะเปิดได้ ประมาณสาม,2117.13,2120.994
ถึงสี่สาขานะครับปีนี้เราก็จะจบที่สามสิบสามสิบเอ็ด,2120.994,2124.858
คือ ๆ ต้องยอมรับว่า โดยหลักการของเราเนี่ย ตั้งแต่,2125.386,2128.506
ต่อตั้งในศาลมาหรือพ่อสละมาเนี่ย,2128.65,2131.29
เรามักจะตั้ง หรืออะไร,2131.626,2134.074
ตาม Full-Sitting Theory,2134.218,2136.725
 ความเห็นแผนค่อนข้างสูง,2136.725,2138.874
มันคล้ายๆว่าเราตั้งเป้าว่าสปิต,2139.498,2142.555
 น้องๆฝ่ายเซิร์ฟตั้งเป้าสปิต 120,2142.555,2145.306
ถ้าไม่ได้อย่างน้อยก็จะติดเกินร้อยนะครับ,2145.45,2147.802
เหมือนเรา,2148.138,2149.05
จะไปเฝ้าเฝ้าที่ไหนเราก็ต้องตั้งเป้าเกินไว้ก่อนนะครับ,2149.29,2152.314
เพราะฉะนั้นเนี่ยมันก็เลยเราตั้งเป้าไว้ 35,2152.746,2155.674
เราไม่ถึง เราอย่างน้อยเราก็ได้ 3 เห็ด,2155.722,2157.786
แต่ถ้าเราตั้งเป้าจาก 20 เป็นแค่ 30,2158.218,2160.709
 เวลาเราตกมาจะเหลือแค่ 25 นะครับ,2160.709,2163.45
อันนั้นก็เป็นเรื่องที่เราบอกติดกัน จะตั้งเป้า,2164.074,2166.963
ไว้ฝึกอยู่แล้วนะครับ อยู่บน Test Case ว่าถ้าเกิดเรา,2166.963,2170.074
เราเปิดโดยไม่สนุกอะไร ไม่ว่าจะเรื่องของการแบรนด์หลอดส่วน,2170.506,2174.1299999999997
มอบพื้นที่การยื่นขออนุญาตเอายอ เราจะเปิดได้เท่าไร,2174.1299999999997,2177.7539999999995
เพื่อให้มันอยู่ใน Speed นะครับในการ,2179.434,2182.074
ความแบบเป็นที่นะครับ,2182.314,2183.898
คำตอบก็คือจะเปิด,2186.634,2188.739
ได้อยู่ตลอด 30-31 33,2188.739,2191.194
เพราะที่เราพบว่าอย่างกรณีที่,2192.106,2194.146
ภูเก็ตก็ใช้เวลาค่อนข้างมาก,2194.146,2196.186
ประเมินที่เรา,2197.002,2197.914
เราวางไว้นะครับไม่ว่าจะเกิดจากเปิดแล้วหรอก,2198.154,2201.274
ที่ยังไม่ได้ฝึกมอบเป็นที่แย่กับเรา,2201.514,2203.866
แล้วก็ในการที่จะออกแบบ,2204.298,2206.6259999999997
ดีไซน์แล้วก็การก่อสร้างด้วย,2206.6259999999997,2208.9539999999997
ถัดไปนะครับ,2211.594,2212.986
Cost-Profit ของร้านยาแล็บ 2 บาท 4 ปัจจุบัน,2213.898,2216.9590000000003
ก็ดีขึ้นเรื่อย ๆ นะครับ Cost-Profit แบบนี้,2216.9590000000003,2219.802
40% ได้นะครับ,2222.25,2224.026
อันนี้เราก็ตั้งเป้าด้วยว่าเราอยาก,2224.266,2226.426
จะเหลือ Net Profit อยู่ประมาณ 8% นะครับ,2226.474,2229.21
ถัดไป มีคำถามเกี่ยวกับโรง,2232.426,2234.346
งานผลิตยานะครับ เลือกขึ้นไปหน่อย,2234.346,2236.506
สำหรับโรงงานผลิตยาทั้งหมดนะครับ เป็น,2237.226,2239.223
สัดวิการใช้กรรมการผลิตอยู่ที่กี่เปอร์เซ็นต์,2239.223,2241.402
ก็ที่ เอ่อ,2241.93,2243.418
เฮียยุทยาหาเวียน,2244.906,2246.298
ก็ยอมรับนะครับว่าปัจจุบัน,2246.634,2249.112
ใช้กำลังกรมถึงไม่ได้มากเท่าไหร่,2249.112,2251.866
อยู่ที่ประมาณ 30-40% เองครับ,2252.49,2255.418
ก็เราก็พยายาม อย่างเช่นเราที่มี,2255.946,2258.62
 Project ที่จะทำยาตาของเราเองเนี่ย,2258.62,2261.562
เพราะรายจ่ายที่นั้นจะเพิ่มนะครับ,2261.898,2263.482
หรือจารย์ไปคุยพาร์ทเนอร์ชิปนะครับที่ผมเดินทาง,2263.722,2266.2960000000003
ต่างๆ เนี่ยก็คือไปคุยพาร์ทเนอร์ชิปเนี่ย,2266.2960000000003,2268.474
อย่างเช่นไปดูโรงงาน Lotus Phenocytical ของทาง,2268.81,2272.698
เฉพาะที่ไต้หวันเมื่อ 2 เดือนที่แล้ว,2273.322,2275.77
แล้วทางเขาเองก็มีจานมาออดิศต์โรงแรม 3 รอบนะครับ,2276.106,2280.09
ก็เอาการประชุมร่วมกันเรื่องนี้,2280.426,2282.586
เลยแต่มันต้องใช้เวลาไปหมดเลย,2282.586,2284.986
คือการไปคุยความล้มลงกับ,2285.61,2289.306
ไปสัดลงที่มุมจีนนะครับ ก็ยังตอนโต๊ยิ่งนะครับ,2289.642,2293.53
ก็คิดว่าถ้ามันขึ้นได้อย่างไรก็,2294.058,2296.321
จะมาเรียนใน Oxidity ในครั้งหน้า,2296.321,2298.81
แต่ว่าในหัดเดียวกันเราก็มีการโอน,2299.722,2302.842
ไป Translator นำหลักยาหลังเด็ก นำหลักไปที่อายุทยานะครับ,2302.89,2306.874
ก็ฟิล์ม capacity อย่างเช่น เดลล่าพลาสเนี่ยมันจะติดอยู่ภายใต้,2307.306,2311.098
ลงงาน,2311.242,2312.442
แต่ว่าที่อายุทธิญาเนี่ยเขาคิดว่าจะทำให้,2312.778,2315.514
ใช้ capacity มันมากขึ้นเรื่อยๆนะครับ,2315.85,2318.586
แล้วก็สำหรับสมุดบางการตรงนี้ก็,2320.458,2322.721
ฝั่งยาเนี่ยใช้อยู่ที่ร้อยเปอร์เซ็นต์อีกแล้ว,2322.721,2325.21
ที่เป็นผลิตอาหารเสริมเนี่ยก็ยังอยู่กับทางพาเซตตี้นะครับ,2326.218,2329.53
ตอนนี้เราก็เลยเริ่มเปิดรับที่จะรับจ้างผลิตให้บริษัท,2329.866,2332.822
มากขึ้น อย่างปัจจุบันเรารับจ้างผลิตให้อยู่ 2 บริษัทนะครับ,2332.822,2335.962
ดูทางอายุเนี่ยน จับทาง,2336.298,2338.554
ขอทดทอบภายใต้บริษัทอิงโดนิกนะครับ,2338.89,2341.338
ตอนนี้ก็เริ่มมีการคุยนะครับกับ,2341.77,2343.93
ครับ แต่เด็กยอมรับว่าเราจะรับแต่รายใหญ่ๆ นะครับ,2343.978,2347.77
เพราะเราคิดว่าเราต้องจ่ายเป็นบ่อลูก เราก็ต้องจ่าย,2348.202,2351.226
ไม่เป็นสารพาณิชย์ผลิต,2351.85,2353.53
เป็นบริษัทที่มาตรฐานนะครับ เราจะไม่ได้รับทั่วไป,2354.826,2358.522
รับล็อตสองล็อตเนี่ย เราจะรับบริษัทที่ค่อนข้างจะมีแผน,2358.666,2362.362
ในระยะยาวนะครับมีการทำการใส่กันแล้วล่ะ,2362.602,2365.53
ก็เชื่อว่าทั้งสองบริษัทที่พระองค์,2365.866,2367.906
เห็นอยู่ ไม่ว่าจะทายูเลียนหรือทาง,2367.906,2369.946
พาวิคิโนบิกเนี่ยก็มีแผนที่จะ,2370.378,2373.018
ก็ทำการแชร์เฉลี่ยรักษ์,2373.354,2375.13
ก็ตอนนี้เรากำลังคุยกับ อีกสอง,2376.426,2378.552
รายนะครับในการที่จะเข้ามาจ้างผลิต,2378.552,2380.8900000000003
คำถามถัดไปเบลล่าพลา,2382.762,2385.114
ที่ใช้แผงเป็นอลูมิเนียม,2385.114,2387.802
แพงกว่าคู่แข่งที่ใช้พลาสติกไหมครับ เราแพงกว่า,2388.522,2392.122
ตู้แข่งสมบัติกับแข่งแล้วมีอะไรดีกว่าครับ,2392.938,2396.154
ก็คือคืออย่างนี้ครับ,2397.162,2399.13
จริงๆแล้วในแง่ของเนื่องจากผมเองก็เป็นเภสัชนะครับเภสัชบาง,2399.946,2403.996
ปีมีแต่กลุ่มประกอบการทำงานแท่นในเภสัชนะครับ,2403.996,2407.194
บอกแล้วก็ไปขัดอาจารย์ถึงสองสำทัญนะครับ,2407.626,2410.266
แล้วก็เป็นทีเอชดีหลายท่าน,2410.794,2413.722
เรามีเภสัชกร มี,2413.962,2416.332
ศาสนวแพทย์ มีนวิทยาศาสตร์อยู่,2416.332,2419.098
โดยหลักการเนี่ยมันคือเป็น Bidder pack เนี่ย,2419.626,2423.01
มันจะเป็นการที่จะรักษาคุณภาพผม,2423.01,2426.3940000000002
อยากได้ดีกว่า,2426.634,2428.026
เพราะฉะนั้นเนี่ย,2430.474,2431.674
แต่ผมไม่สามารถจะไปพูดถึงแบรนด์อื่นได้นะครับ คือเพราะ,2432.298,2435.586
ฉะนั้นเนี่ยจริงๆแล้วอ่ะ เออ เราคิดว่า Business pack เนี่ย,2435.586,2438.874
เราต้องเน้นคุณภาพไว้ก่อนนะครับ,2439.018,2440.89
การที่เป็นวิสเตอร์แพ็คเนี่ย มันจะถูก,2441.13,2443.576
กับพลาสสิกแก้วที่เป็นแบบนิ่มๆอย่างเงี้ย,2443.576,2446.266
ในการเก็บรักษาความซีเรียส,2446.41,2448.762
เพราะฉะนั้นเนี่ยเราจะพบว่าการที่มันสามารถรักษา,2449.002,2452.1839999999997
คุณภาพได้ รักษาความชื้นได้เนี่ยเวลาเราถ่ายเข้าไปเนี่ย,2452.1839999999997,2455.5779999999995
มันก็จะทำให้เอ่อ โรยาได้เต็มๆ,2456.01,2458.4660000000003
 นะครับ ดูสุนได้ดี ออกดิบได้เร็วนะครับ,2458.4660000000003,2461.146
ก็จะแก้,2461.194,2462.106
ปวดประจำเดือน ปวดทอด ปวดหุ้นด้านไม่ได้ ไม่กินยาแรงๆ,2462.154,2466.138
ฉะนั้นก็ต้องยอมรับว่าต้นทุนก็แพง,2467.53,2470.0020000000004
กว่านะครับ เราก็ถือว่าเราเทียบเคียงกับ,2470.0020000000004,2472.4740000000006
เอ่อ คือขั้นสำหรับ,2472.81,2474.202
บริษัทข้ามชาตินะครับที่อาจจะ,2475.402,2477.658
ที่ท่านรู้จักตีนมานานนะครับ ลองมอง,2477.898,2480.922
เรามองว่าเราอยู่ในระดับเดียวกันกับตรงนั้นนะ,2481.066,2484.09
เพราะว่าทั้งในแง่มาตรฐานจากนำผลิต,2485.29,2487.642
โรงงานเราเป็นระดับมาตรฐานโล่งอยู่แล้วนะครับ,2487.69,2490.618
ผมเองอยู่ในสัตว์ข้ามชาติมานานนะครับ,2490.858,2492.922
ก็คิดว่าเราไม่ได้ได้กว่าเลย,2493.258,2495.994
ตรงนี้ไงคุณภาพการผลิต,2496.426,2498.874
แล้วในแง่ถ้าเกิดจริงตอนนี้เราคิดว่าเราน่าจะดีกว่า,2499.21,2502.138
อยากสอบถามซีลิต้าจะอยู่,2506.986,2509.584
ดูเงียบๆเราจะแก้เปลี่ยนยังไง,2509.584,2512.506
ต้องขอเคลียร์นิดนึงนะครับ,2512.746,2514.522
คือสิริวิตาเนี่ย ถ้าเป็นสิริวิตาคลาเซียม ,2514.57,2517.57
สิริวิตาคลาเซียมเนี่ยคือเขาจ้างผลิตอย่างเดียวนะครับ,2517.57,2520.57
การศึกษาเอกชน การตลาดที่เขาเป็นคนทำหมดเลยนะครับ,2520.906,2523.546
งั้นถ้าจะเงียบลงหรือดีขึ้นก็จะขึ้นอยู่กับทางไทย,2524.074,2527.482
แต่ก็ส่งผลกระทบกับเราได้ ทั้งเก็บเขา มันจ้าง,2527.722,2530.842
เขาเงียบลงเขาก็จะไปจ้างเราผลิตรถลงแผ่นนี้,2531.082,2534.202
สำหรับนะ แต่ว่าถ้าภายใต้เป็นสัดร่วมทุนเนี่ย เราจะ,2534.538,2537.4900000000002
อยู่ภายใต้แบบที่เรียกว่า Interformer-Civita,2537.4900000000002,2540.4420000000005
ปัจจุบันจะมีสองตัวหลักๆนะครับก็คือลิซ่า,2540.874,2544.258
 DHA ผมคิดว่าลิซ่า DHA ตอนนี้ดีขึ้นเรื่อยๆนะครับ,2544.258,2547.642
ทางไทย เนี่ยก็พึงพอใจกับผลประกอบการนะครับว่า,2548.17,2551.866
มันก็กำลังดีขึ้นเรื่อยๆนะครับ,2552.106,2554.074
ตัวลิซ่า DHA 600 ด้วยกัน อีก,2554.602,2556.642
ตัวหนึ่งก็คือ TrueBow นะครับ,2556.642,2558.682
Turbo เนี่ย มันในแง่กับทางตลาด OTC หรือ Consumer,2559.21,2562.822
 อาจจะไม่ได้รับรู้นะครับ เพราะว่า,2562.822,2565.402
ในวิสัยทัศน์ในฐานกลยุทธ์ที่ตกลงกัน,2565.834,2568.5299999999997
ก็คือการที่เราจะเอาไปเข้าโรงพยาบาลก่อน,2568.5299999999997,2571.45
เพราะฉะนั้นเนี่ยการขายเราไม่ได้จะไปขาย,2572.362,2575.386
ค่อนข้างเป็นที่อาจจะอยู่ที่ร้านแล็บบ้าง,2575.434,2578.074
ตัวทูโบนะครับ ปัจจุบันก็เข้าไปได้อยู่ประมาณ,2578.506,2581.595
 6 โรงเชื้อบาล แล้วก็คีนิกประมาณ 50 กว่าคีนิกนะครับ,2581.595,2584.89
เรากำลังไล่ผังเช้านะครับ,2585.418,2587.386
แล้วก็พึ่งนอนสักไม่นานอยู่ที่พึ่งไปเรียนอีกขั้นหนึ่งครับ,2587.53,2590.17
การจะเข้าโรงพยาบาลเนี่ยมันใช้เวลาเป็นปี,2590.41,2592.666
แล้วระหว่างทางเนี่ยถ้าไม่มีคุณภาพอ่ะ,2593.386,2596.114
 มันก็จะตายไปเลยครับ,2596.114,2597.85
โอ้จุดเริ่มต้นเลยคุณต้องไปพรีเซนต์ก่อน,2598.186,2600.538
หลังจากนั้นก็จะขอทดลองใช้อาจจะ 15 เคส 20 เคส,2600.682,2604.57
นะครับเหมือนเป็น Pilot Study ถ้าใช้แล้วนะครับ,2605.29,2608.41
คนไข้ดีขึ้นได้ผลเนี่ยมาถึงจะบูบไปสเต็ปถัดไป,2608.746,2612.346
อยากจะเรียนทุกท่านเลยว่ามันมีแบรนด์อาหารเสริมแบรนด์,2612.874,2616.57
ว่าทำปกติเหมือนกับอินเตอร์ฟาร์ม่า,2618.346,2620.89
อย่าไปเท่าโรงพยาบาลกัน,2621.994,2623.866
ผมต้องไปเสนอ นะครับ,2624.394,2626.266
ปรากฏว่าทางแพทย์ที่ลองใช้นะครับก็ไม่ได้ผล,2626.314,2629.338
ก็ตายไปนะครับ,2630.154,2631.45
เพราะว่าจริงๆ แล้วมันต้องอยู่ในมาตรฐาน,2631.882,2634.5480000000002
ในการผลิตที่ค่อนข้างสูงนะครับ,2634.5480000000002,2636.73
ถ้าไม่ทาน อันนี้อาจจะดูแล้วเหมือนถูก,2637.066,2640.258
กว่า แต่อาจจะไม่ได้เลย เหมือนท่านกินแป้ง,2640.258,2643.45
แล้วอาจจะมีความเสี่ยงด้วยถ้าโรงงานไม่มาตรฐานนะครับ,2644.266,2647.29
เพราะจริงๆ แล้วมันเป็นแบคทีเรียทที่มีชีวิต,2647.53,2649.786
แล้วก็สิ่งที่น่ากลัวมาก ๆ คือสารผลเพื่อนนะครับ,2650.698,2654.202
การที่ท่านจะบำรุงสุขภาพ แต่กลายเป็นรัฐท่านเสียสุขภาพนะครับ,2654.442,2658.426
เพราะฉะนั้นเนี่ยก็เป็นสิ่งที่คนจริงๆ แล้ว,2659.146,2661.858
ต้องยอมรับว่าคุณจะทานอะไรเข้าไปเนี่ย,2661.858,2664.57
อย่าดูแต่รูปราคาอย่างเดียวนะครับมันเป็นความอันตราย,2665.002,2667.93
ถ้างั้นสู้ไม่กินจะดีกว่า,2668.17,2669.754
ก็ งั้นครับสำหรับอยู่ก็,2671.722,2674.074
คิดว่าก็จะไปเรื่อยๆตาม,2674.074,2676.762
จะเป็นเทคนิคกับการที่เรายิงพัฒนาเนี่ย,2677.578,2679.45
ก็ทำให้ฐานนะครับของการเขาเรียกว่าอะไร,2679.594,2682.042
เทคออฟมันสูงขึ้นบนระดับ,2682.474,2684.25
มีนะครับ,2684.298,2685.114
ก็ยังขายไปอยู่ในกลุ่มคนที่เขา,2686.698,2689.53
เข้าใจมีเรื่องของโปรเบติกดี รู้ว่ายาสีควันโปรเบติก,2689.866,2693.472
เนี่ยมันเป็นเทรนด์อย่างนี้นะครับ สเติร์ส google ก็ขึ้นแล้วแหละ,2693.472,2696.442
ปัจจุบันเนี่ย,2696.586,2697.594
โลก็,2698.026,2699.226
ก็เราก็ไม่ได้ยิงในเทอมนะครับเพราะถ้า,2699.946,2702.658
ไม่อยากให้เงียบ อาจจะต้องมายิงโฆษณาอีก,2702.658,2705.37
อาจจะไม่เงียบนะครับก็,2705.61,2707.386
หมดเวลาคดี,2707.53,2708.826
บ๊วย จริงๆ เหลือมีขนาดเกือบเวลาสำหรับคำถามนะครับ,2709.45,2712.474
แล้วขอ,2712.906,2713.818
ขอขอบคุณทุกท่านนะครับที่รับฟังแล้วก็,2713.866,2716.698
ขอให้ทุกท่านสุขภาพดีนะครับ ไม่ทันแล้วก็,2717.13,2719.77
อาจจะพยายามอย่างเป็นที่นะครับ ที่,2719.914,2722.554
ที่จะมีการเติบโตแบบซับซ้ายในโลกนะครับ,2722.698,2726.202
อาจจะต้องรอผลงานนิดหนึ่งครับในการที่เราจะเปิดโตนะ,2726.634,2730.201
ครับ เราไม่ได้เป็นกษัตริย์ที่จะทำงานแบบปีหัวเข้าบ้านนะครับ,2730.201,2733.978
คิดว่าหลายๆ อย่างมันจะเกิดขึ้นในระยะ,2734.602,2737.242
การแล้วก็ระยะยาว,2737.578,2738.874
